Hour/year,Month,Hour/day,Day/month,Day/week,Air temp.,Wind speed,Solar alt,Solar azim,I_GvT_N,I_Gvd_N,I_Gvdif_N,I_GvT_E,I_Gvd_E,I_Gvdif_E,I_GvT_S,I_Gvd_S,I_Gvdif_S,I_GvT_W,I_Gvd_W,I_Gvdif_W,I_GhT,I_GhD,I_GhDif,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
6190,9,22,15,6,17.42,1.45,0.0,296.7558612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6191,9,23,15,6,17.02,1.1,0.0,309.91450169999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6192,9,24,15,6,17.24,0.76,0.0,326.0845991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6193,9,1,16,7,16.88,0.55,0.0,345.6751117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6194,9,2,16,7,16.38,0.21,0.0,7.394981599999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6195,9,3,16,7,15.76,0.07,0.0,28.0208073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6196,9,4,16,7,15.19,0.21,0.0,45.39979869999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6197,9,5,16,7,14.75,0.55,0.0,59.4744757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6198,9,6,16,7,13.55,0.97,0.0,71.1653642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6199,9,7,16,7,13.09,1.03,0.0,81.46382245,2.575583132,0.0,2.575583132,2.575583132,0.0,2.575583132,2.575583132,0.0,2.575583132,2.575583132,0.0,2.575583132,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,
6200,9,8,16,7,15.8,0.55,5.626602057,91.22211763,38.30599566,0.0,38.30599566,350.5109758,312.2049801,38.30599566,44.96633065,6.660334992,38.30599566,38.30599566,0.0,38.30599566,92.81591011,30.7653193,62.05059081,,,,,,,,,,,,,,,,,,,,,,
6201,9,9,16,7,17.66,0.34,16.96624796,101.22745849,98.23748014,0.0,98.23748014,458.1213786,359.8838984,98.23748014,169.675661,71.43818089,98.23748014,98.23748014,0.0,98.23748014,252.7334318,111.9380483,140.7953835,,,,,,,,,,,,,,,,,,,,,,
6202,9,10,16,7,19.24,0.34,27.89028884,112.34930692,129.7597991,0.0,129.7597991,395.7774389,266.0176398,129.7597991,239.129112,109.3693129,129.7597991,129.7597991,0.0,129.7597991,343.4289593,152.2261666,191.2027927,,,,,,,,,,,,,,,,,,,,,,
6203,9,11,16,7,20.67,0.41,37.87696468,125.69707669,150.0592256,0.0,150.0592256,591.0975868,441.0383612,150.0592256,466.9433177,316.8840921,150.0592256,150.0592256,0.0,150.0592256,565.1811919,422.4217378,142.7594541,,,,,,,,,,,,,,,,,,,,,,
6204,9,12,16,7,21.59,0.48,46.08830099,142.6343462,144.9778522,0.0,144.9778522,510.1303362,365.152484,144.9778522,623.1712966,478.1934444,144.9778522,144.9778522,0.0,144.9778522,708.1850862,624.9708989,83.21418732,,,,,,,,,,,,,,,,,,,,,,
6205,9,13,16,7,22.73,0.41,51.24693708,164.04010032,167.6295085,0.0,167.6295085,291.6072612,123.9777528,167.6295085,601.1361789,433.5066705,167.6295085,167.6295085,0.0,167.6295085,698.925108,561.7312518,137.1938561,,,,,,,,,,,,,,,,,,,,,,
6206,9,14,16,7,23.32,0.48,52.02148749,188.260085881,158.1510212,0.0,158.1510212,158.1510212,0.0,158.1510212,624.4924813,466.3414601,158.1510212,225.8511338,67.7001126,158.1510212,717.1298636,603.6132937,113.5165699,,,,,,,,,,,,,,,,,,,,,,
6207,9,15,16,7,23.75,0.41,48.15990725,210.93494066,46.1207048,0.0,46.1207048,46.1207048,0.0,46.1207048,46.1207048,0.0,46.1207048,46.1207048,0.0,46.1207048,87.0,0.0,87.0,,,,,,,,,,,,,,,,,,,,,,
6208,9,16,16,7,23.87,0.41,40.77579068,229.29163324,138.724736,0.0,138.724736,138.724736,0.0,138.724736,332.7236073,193.9988713,138.724736,364.2026224,225.4778864,138.724736,422.2259484,256.5317463,165.6942021,,,,,,,,,,,,,,,,,,,,,,
6209,9,17,16,7,23.63,0.48,31.25037512,243.64554847,54.12906676,0.0,54.12906676,54.12906676,0.0,54.12906676,55.28454818,1.155481417,54.12906676,56.46142273,2.332355965,54.12906676,104.0,1.579494028,102.420506,,,,,,,,,,,,,,,,,,,,,,
6210,9,18,16,7,23.33,0.55,20.56059026,255.34990205,62.63928123,0.0,62.63928123,62.63928123,0.0,62.63928123,159.2846875,96.64540625,62.63928123,432.3411996,369.7019184,62.63928123,194.0951449,143.3316118,50.76353308,,,,,,,,,,,,,,,,,,,,,,
6211,9,19,16,7,22.75,1.03,9.310092434,265.61219654,2.552986801,0.0,2.552986801,2.552986801,0.0,2.552986801,2.552986801,0.0,2.552986801,2.552986801,0.0,2.552986801,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,
6212,9,20,16,7,21.26,0.83,0.0,275.36351991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6213,9,21,16,7,20.85,0.76,0.0,285.40005840000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6214,9,22,16,7,21.21,0.34,0.0,296.5394647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6215,9,23,16,7,19.64,0.97,0.0,309.73017530000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6216,9,24,16,7,18.47,1.17,0.0,325.9732802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6217,9,1,17,1,17.79,1.31,0.0,345.6965977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6218,9,2,17,1,17.25,1.45,0.0,7.581150799999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6219,9,3,17,1,16.75,1.59,0.0,28.326764400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6220,9,4,17,1,16.18,1.59,0.0,45.754810899999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6221,9,5,17,1,15.57,1.45,0.0,59.836877400000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6222,9,6,17,1,14.95,1.38,0.0,71.5222208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6223,9,7,17,1,14.61,1.24,0.0,81.81626448,3.673443398,0.058641318,3.61480208,4.02256454,0.40776246,3.61480208,3.61480208,0.0,3.61480208,3.61480208,0.0,3.61480208,6.963901479,0.0,6.963901479,,,,,,,,,,,,,,,,,,,,,,
6224,9,8,17,1,15.2,0.83,5.443999165,91.57660586,30.97818507,0.0,30.97818507,619.0760252,588.0978401,30.97818507,47.16493735,16.18675229,30.97818507,30.97818507,0.0,30.97818507,113.7467191,56.06852584,57.6781933,,,,,,,,,,,,,,,,,,,,,,
6225,9,9,17,1,18.11,0.69,16.7757179,101.59175614,79.05804256,0.0,79.05804256,757.9207448,678.8627023,79.05804256,218.3067535,139.248711,79.05804256,79.05804256,0.0,79.05804256,288.7332179,208.9076902,79.82552766,,,,,,,,,,,,,,,,,,,,,,
6226,9,10,17,1,20.19,0.14,27.67827655,112.72907861,112.1931256,0.0,112.1931256,781.1059998,668.9128742,112.1931256,392.4044158,280.2112902,112.1931256,112.1931256,0.0,112.1931256,466.1910935,380.4051089,85.78598465,,,,,,,,,,,,,,,,,,,,,,
6227,9,11,17,1,21.95,1.03,37.62766501,126.08830766,130.8237452,0.0,130.8237452,688.2283765,557.4046313,130.8237452,537.1159835,406.2922384,130.8237452,130.8237452,0.0,130.8237452,616.1671189,531.7199566,84.44716227,,,,,,,,,,,,,,,,,,,,,,
6228,9,12,17,1,23.52,2.14,45.78589229,143.0048343,139.3680525,0.0,139.3680525,518.9592127,379.5911602,139.3680525,643.1909762,503.8229237,139.3680525,139.3680525,0.0,139.3680525,719.1516269,648.3613415,70.79028539,,,,,,,,,,,,,,,,,,,,,,
6229,9,13,17,1,24.37,2.55,50.88688585,164.30732733,166.6335612,0.0,166.6335612,291.6274176,124.9938565,166.6335612,611.5317676,444.8982064,166.6335612,166.6335612,0.0,166.6335612,702.8501771,568.3766525,134.4735246,,,,,,,,,,,,,,,,,,,,,,
6230,9,14,17,1,25.16,2.76,51.62691001,188.335019765,179.2918536,0.0,179.2918536,179.2918536,0.0,179.2918536,395.4524838,216.1606302,179.2918536,210.9612226,31.66936904,179.2918536,519.3481754,275.9044067,243.4437686,,,,,,,,,,,,,,,,,,,,,,
6231,9,15,17,1,25.69,2.83,47.76867908,210.83171997,159.0451773,0.0,159.0451773,159.0451773,0.0,159.0451773,490.6760394,331.6308621,159.0451773,356.9857692,197.9405919,159.0451773,593.2868303,425.4645778,167.8222526,,,,,,,,,,,,,,,,,,,,,,
6232,9,16,17,1,25.9,2.76,40.40800527,229.09378986000002,134.9046044,0.0,134.9046044,134.9046044,0.0,134.9046044,420.04925,285.1446456,134.9046044,464.0125009,329.1078965,134.9046044,492.9395885,370.7046302,122.2349583,,,,,,,,,,,,,,,,,,,,,,
6233,9,17,17,1,25.7,2.62,30.90633722,243.41356841,105.670362,0.0,105.670362,105.670362,0.0,105.670362,308.4992403,202.8288783,105.670362,510.9499641,405.2796021,105.670362,360.1138718,271.3032645,88.81060729,,,,,,,,,,,,,,,,,,,,,,
6234,9,18,17,1,25.14,2.48,20.23301758,255.11007002,63.198228,0.0,63.198228,63.198228,0.0,63.198228,198.2631934,135.0649654,63.198228,571.168956,507.970728,63.198228,237.3903478,193.7346255,43.65572231,,,,,,,,,,,,,,,,,,,,,,
6235,9,19,17,1,23.8,2.28,8.990449001,265.37322196,0.509220756,0.0,0.509220756,0.509220756,0.0,0.509220756,0.509220756,0.0,0.509220756,0.509220756,0.0,0.509220756,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
6236,9,20,17,1,22.61,1.93,0.0,275.127814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6237,9,21,17,1,21.32,2.0,0.0,285.1697788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6238,9,22,17,1,20.25,1.86,0.0,296.3216121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6239,9,23,17,1,19.01,1.72,0.0,309.54409910000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6240,9,24,17,1,18.49,1.52,0.0,325.8606739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6241,9,1,18,2,17.78,1.31,0.0,345.7186466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6242,9,2,18,2,17.27,1.1,0.0,7.770555999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6243,9,3,18,2,17.28,0.9,0.0,28.63688160000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6244,9,4,18,2,17.53,0.48,0.0,46.11324339999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6245,9,5,18,2,16.93,0.21,0.0,60.2016727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6246,9,6,18,2,16.48,0.21,0.0,71.8806861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6247,9,7,18,2,16.09,0.55,0.0,82.16975901,2.575529324,0.0,2.575529324,2.575529324,0.0,2.575529324,2.575529324,0.0,2.575529324,2.575529324,0.0,2.575529324,5.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,
6248,9,8,18,2,16.44,0.28,5.260924847,91.93169347,29.51367404,0.0,29.51367404,615.1386138,585.6249398,29.51367404,49.2651582,19.75148416,29.51367404,29.51367404,0.0,29.51367404,113.0109991,53.95464225,59.05635683,,,,,,,,,,,,,,,,,,,,,,
6249,9,9,18,2,18.48,0.34,16.58426485,101.95616248,78.95601729,0.0,78.95601729,756.8322537,677.8762364,78.95601729,222.5010654,143.5450481,78.95601729,78.95601729,0.0,78.95601729,288.0349631,206.3576316,81.67733157,,,,,,,,,,,,,,,,,,,,,,
6250,9,10,18,2,20.23,0.76,27.46489728,113.10825965,111.9525869,0.0,111.9525869,787.8809226,675.9283357,111.9525869,400.3756295,288.4230426,111.9525869,111.9525869,0.0,111.9525869,467.2385906,381.9887487,85.24984187,,,,,,,,,,,,,,,,,,,,,,
6251,9,11,18,2,21.84,1.52,37.37665738,126.4778475,132.9163648,0.0,132.9163648,686.9879924,554.0716276,132.9163648,542.5763776,409.6600128,132.9163648,132.9163648,0.0,132.9163648,615.6234576,526.3886754,89.23478218,,,,,,,,,,,,,,,,,,,,,,
6252,9,12,18,2,23.24,2.83,45.48174378,143.3722407,155.6842738,0.0,155.6842738,495.2655378,339.581264,155.6842738,612.4683183,456.7840445,155.6842738,155.6842738,0.0,155.6842738,689.5744751,578.8338311,110.740644,,,,,,,,,,,,,,,,,,,,,,
6253,9,13,18,2,24.04,3.31,50.52552696,164.57120357,169.2627915,0.0,169.2627915,290.9602917,121.6975001,169.2627915,610.2170276,440.9542361,169.2627915,169.2627915,0.0,169.2627915,697.1667368,555.4225107,141.7442261,,,,,,,,,,,,,,,,,,,,,,
6254,9,14,18,2,24.47,3.38,51.23146524,188.409036309,162.3399111,0.0,162.3399111,162.3399111,0.0,162.3399111,618.9932479,456.6533368,162.3399111,229.8462016,67.50629046,162.3399111,700.4407956,574.7806643,125.6601313,,,,,,,,,,,,,,,,,,,,,,
6255,9,15,18,2,24.57,3.17,47.37650644,210.73002883,162.7311221,0.0,162.7311221,162.7311221,0.0,162.7311221,450.4260721,287.69495,162.7311221,333.7558855,171.0247634,162.7311221,547.6696917,363.6739801,183.9957116,,,,,,,,,,,,,,,,,,,,,,
6256,9,16,18,2,24.82,2.97,40.03905375,228.89785359,115.6309708,0.0,115.6309708,115.6309708,0.0,115.6309708,547.9515461,432.3205753,115.6309708,611.171875,495.5409042,115.6309708,608.5779116,552.5715816,56.00633005,,,,,,,,,,,,,,,,,,,,,,
6257,9,17,18,2,24.26,2.97,30.56108888,243.18290461,97.01913592,0.0,97.01913592,97.01913592,0.0,97.01913592,380.8634663,283.8443303,97.01913592,658.5190473,561.4999114,97.01913592,435.050997,371.511192,63.53980492,,,,,,,,,,,,,,,,,,,,,,
6258,9,18,18,2,23.38,2.97,19.90434694,254.87086398,62.54493179,0.0,62.54493179,62.54493179,0.0,62.54493179,197.5733299,135.0283981,62.54493179,561.9725086,499.4275768,62.54493179,231.119606,187.3258227,43.79378331,,,,,,,,,,,,,,,,,,,,,,
6259,9,19,18,2,22.06,2.76,8.669891749,265.13427690000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6260,9,20,18,2,20.91,2.55,0.0,274.89160901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6261,9,21,18,2,19.46,2.69,0.0,284.9384862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6262,9,22,18,2,18.16,2.55,0.0,296.1022414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6263,9,23,18,2,16.93,2.34,0.0,309.3561745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6264,9,24,18,2,15.76,2.07,0.0,325.7466438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6265,9,1,19,3,14.75,1.93,0.0,345.7411201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6266,9,2,19,3,13.96,1.86,0.0,7.963091399999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6267,9,3,19,3,13.45,1.93,0.0,28.95104140000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6268,9,4,19,3,12.94,1.93,0.0,46.4749535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6269,9,5,19,3,12.53,2.0,0.0,60.568712700000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6270,9,6,19,3,12.17,2.07,0.0,72.2406144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6271,9,7,19,3,11.83,2.07,0.0,82.52416354,2.05267546,0.0,2.05267546,2.05267546,0.0,2.05267546,2.05267546,0.0,2.05267546,2.05267546,0.0,2.05267546,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,
6272,9,8,19,3,12.19,1.86,5.07734962,92.28723577,28.98723568,0.0,28.98723568,643.9396292,614.9523935,28.98723568,53.54905769,24.56182202,28.98723568,28.98723568,0.0,28.98723568,112.0759756,54.68157021,57.39440539,,,,,,,,,,,,,,,,,,,,,,
6273,9,9,19,3,15.02,2.28,16.39186206,102.3205239,78.97493349,0.0,78.97493349,779.6314648,700.6565314,78.97493349,232.0056967,153.0307633,78.97493349,78.97493349,0.0,78.97493349,292.0167093,210.9649907,81.05171852,,,,,,,,,,,,,,,,,,,,,,
6274,9,10,19,3,17.42,2.69,27.2501358,113.48668164,113.9418897,0.0,113.9418897,798.4293528,684.4874631,113.9418897,411.3763383,297.4344487,113.9418897,113.9418897,0.0,113.9418897,473.0993215,384.3811905,88.71813104,,,,,,,,,,,,,,,,,,,,,,
6275,9,11,19,3,19.39,2.55,37.1239496,126.86551483,133.7140072,0.0,133.7140072,701.3759631,567.6619559,133.7140072,559.3926294,425.6786222,133.7140072,133.7140072,0.0,133.7140072,625.9372602,537.0847967,88.85246348,,,,,,,,,,,,,,,,,,,,,,
6276,9,12,19,3,21.11,2.21,45.17589749,143.7363939,145.0751909,0.0,145.0751909,524.8460061,379.7708152,145.0751909,662.7593825,517.6841916,145.0751909,145.0751909,0.0,145.0751909,726.4030721,646.0000891,80.40298297,,,,,,,,,,,,,,,,,,,,,,
6277,9,13,19,3,22.49,1.66,50.16293693,164.83158958,148.118152,0.0,148.118152,302.6533979,154.5352459,148.118152,718.1442908,570.0261388,148.118152,148.118152,0.0,148.118152,780.6161157,707.9310768,72.68503891,,,,,,,,,,,,,,,,,,,,,,
6278,9,14,19,3,23.52,1.1,50.8352587,188.481982759,133.0862999,0.0,133.0862999,133.0862999,0.0,133.0862999,744.9358547,611.8495547,133.0862999,224.3311381,91.24483812,133.0862999,803.8556815,759.4516137,44.40406772,,,,,,,,,,,,,,,,,,,,,,
6279,9,15,19,3,24.27,0.76,46.98352429,210.62971332,127.9938547,0.0,127.9938547,127.9938547,0.0,127.9938547,686.8524338,558.8585792,127.9938547,458.8932041,330.8993494,127.9938547,747.3905606,696.0748624,51.31569813,,,,,,,,,,,,,,,,,,,,,,
6280,9,16,19,3,24.65,0.55,39.6690888,228.70372208999999,115.1691357,0.0,115.1691357,115.1691357,0.0,115.1691357,568.6591496,453.4900139,115.1691357,631.4336217,516.264486,115.1691357,622.9074851,569.8612396,53.04624552,,,,,,,,,,,,,,,,,,,,,,
6281,9,17,19,3,24.71,0.34,30.21478816,242.95350012,95.86487631,0.0,95.86487631,95.86487631,0.0,95.86487631,399.9336208,304.0687445,95.86487631,691.4379802,595.5731039,95.86487631,448.4340456,389.4261513,59.00789422,,,,,,,,,,,,,,,,,,,,,,
6282,9,18,19,3,24.39,0.21,19.57473711,254.63225059,61.00423697,0.0,61.00423697,61.00423697,0.0,61.00423697,212.5631217,151.5588848,61.00423697,612.4474921,551.4432551,61.00423697,242.9817595,203.3572762,39.62448323,,,,,,,,,,,,,,,,,,,,,,
6283,9,19,19,3,23.76,0.34,8.348579527,264.8953363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6284,9,20,19,3,21.61,1.31,0.0,274.65487787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6285,9,21,19,3,19.64,1.38,0.0,284.7061418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6286,9,22,19,3,19.05,1.24,0.0,295.8812903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6287,9,23,19,3,17.45,1.38,0.0,309.1663012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6288,9,24,19,3,15.86,1.52,0.0,325.6310505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6289,9,1,20,4,15.17,1.93,0.0,345.763875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6290,9,2,20,4,14.74,2.07,0.0,8.158646800000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6291,9,3,20,4,14.12,2.28,0.0,29.269122600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6292,9,4,20,4,13.82,2.34,0.0,46.83979550000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6293,9,5,20,4,13.37,2.34,0.0,60.937846500000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6294,9,6,20,4,13.0,2.28,0.0,72.6018595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6295,9,7,20,4,12.73,2.34,0.0,82.879335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
6296,9,8,20,4,13.06,2.07,4.893244313,92.64308772,32.85386566,0.0,32.85386566,406.0498331,373.1959674,32.85386566,50.08183556,17.2279699,32.85386566,32.85386566,0.0,32.85386566,109.9838797,31.9838797,78.0,,,,,,,,,,,,,,,,,,,,,,
6297,9,9,20,4,15.86,2.76,16.19848387,102.68468675,92.57455511,0.0,92.57455511,659.0194353,566.4448802,92.57455511,220.0693511,127.494796,92.57455511,92.57455511,0.0,92.57455511,280.4553045,168.6678273,111.7874773,,,,,,,,,,,,,,,,,,,,,,
6298,9,10,20,4,18.04,3.38,27.03397874,113.86417687,113.3865903,0.0,113.3865903,780.1718315,666.7852411,113.3865903,408.366514,294.9799236,113.3865903,113.3865903,0.0,113.3865903,462.2716163,372.0499245,90.22169175,,,,,,,,,,,,,,,,,,,,,,
