Hour/year,Month,Hour/day,Day/month,Day/week,Air temp.,Wind speed,Solar alt,Solar azim,I_GvT_N,I_Gvd_N,I_Gvdif_N,I_GvT_E,I_Gvd_E,I_Gvdif_E,I_GvT_S,I_Gvd_S,I_Gvdif_S,I_GvT_W,I_Gvd_W,I_Gvdif_W,I_GhT,I_GhD,I_GhDif
2466,4,18,13,5,11.33,6.07,28.3747648,272.1119571,85.60285418,0,85.60285418,85.60285418,0,85.60285418,93.1985738,7.59571962,85.60285418,112.6669272,27.06407302,85.60285418,173.8934451,15.1828981,158.710547
2467,4,19,13,5,10.69,5.93,17.65293918,281.602255,33.33998193,0,33.33998193,33.33998193,0,33.33998193,33.41780948,0.07782755,33.33998193,34.32194451,0.98196258,33.33998193,64,0.31347574,63.68652426
2468,4,20,13,5,10.26,5.72,6.764112053,291.5527111,8.758481735,0,8.758481735,8.758481735,0,8.758481735,8.758481735,0,8.758481735,8.758481735,0,8.758481735,17,0,17
2469,4,21,13,5,10.11,6.69,0,302.7169648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,4,22,13,5,10.11,6.48,0,315.8921275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,4,23,13,5,10.17,6.28,0,331.7512828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,4,24,13,5,10.38,6.41,0,350.2458606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,4,1,14,6,10.32,7.45,0,9.9224264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,4,2,14,6,9.82,8.41,0,28.2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,4,3,14,6,10.13,7.66,0,44.0527081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,4,4,14,6,9.7,7.93,0,57.1716785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,4,5,14,6,9.62,8.07,0,68.3040419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,4,6,14,6,9.1,7.86,0,78.235429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,4,7,14,6,8.83,7.17,0,87.71321716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,4,8,14,6,8.67,6.07,5.635506735,97.50470575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,4,9,14,6,8.88,4.62,16.51692802,108.5649967,47.48666755,0,47.48666755,127.4064809,79.91981335,47.48666755,51.55678489,4.07011734,47.48666755,47.48666755,0,47.48666755,97.87937688,23.72972667,74.14965021
2482,4,10,14,6,9.44,4.55,27.29037518,122.3037438,104.5330851,0,104.5330851,515.1255381,410.592453,104.5330851,206.0582914,101.5252063,104.5330851,104.5330851,0,104.5330851,327.5421023,218.2149687,109.3271336
2483,4,11,14,6,9.88,4.83,37.5123957,140.8126255,122.8869327,0,122.8869327,211.0650623,88.1781296,122.8869327,167.082078,44.1951453,122.8869327,122.8869327,0,122.8869327,278.631342,75.7181568,202.9131852
2484,4,12,14,6,10.13,5.24,46.4975727,165.8654633,143.8480264,0,143.8480264,178.0099664,34.16194,143.8480264,175.1915469,31.3435205,143.8480264,143.8480264,0,143.8480264,307.5276881,48.8514294,258.6762587
2485,4,13,14,6,10.36,5.72,53.11133669,194.5941738,94.72765344,0,94.72765344,97.98926899,3.26161555,94.72765344,101.1808886,6.45323516,94.72765344,94.72765344,0,94.72765344,185,9.6342986,175.3657014
2486,4,14,14,6,10.32,6,55.8155969,219.5425695,196.7797114,0,196.7797114,205.0687904,8.289079,196.7797114,490.5719711,293.7922597,196.7797114,196.7797114,0,196.7797114,677.2864311,432.7275504,244.5588807
2487,4,15,14,6,10.94,6,53.68431821,237.9539696,183.7170778,0,183.7170778,183.7170778,0,183.7170778,544.8083608,361.091283,183.7170778,343.9034698,160.186392,183.7170778,724.1503033,537.456178,186.6941253
2488,4,16,14,6,10.89,6.21,47.46499161,251.6336434,136.6848572,0,136.6848572,136.6848572,0,136.6848572,158.3119141,21.6270569,136.6848572,158.4717725,21.7869153,136.6848572,281.8664025,33.4604896,248.4059129
2489,4,17,14,6,10.84,6.9,38.69860525,262.663376,162.5297543,0,162.5297543,162.5297543,0,162.5297543,337.4961658,174.9664115,162.5297543,486.5613838,324.0316295,162.5297543,495.8125348,295.010991,200.8015438
2490,4,18,14,6,10.81,7.31,28.58435549,272.4428129,70.82436586,0,70.82436586,70.82436586,0,70.82436586,74.35953433,3.53516847,70.82436586,83.71952742,12.89516156,70.82436586,140,7.2853493,132.7146507
2491,4,19,14,6,10.19,7.72,17.85156004,281.9220851,95.47446151,0,95.47446151,95.47446151,0,95.47446151,132.9400742,37.46561269,95.47446151,605.1301776,509.6557161,95.47446151,279.0142844,164.5815096,114.4327748
2492,4,20,14,6,9.76,7.86,6.963558008,291.8670674,55.79537078,18.01902375,37.77634703,37.77634703,0,37.77634703,37.77634703,0,37.77634703,206.7269692,168.9506222,37.77634703,77.10533331,20.75248831,56.352845
2493,4,21,14,6,9.45,7.52,0,303.0256695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,4,22,14,6,9.05,7.1,0,316.1836719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,4,23,14,6,8.98,7.03,0,331.9951756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,4,24,14,6,8.8,6.97,0,350.3949954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,4,1,15,7,8.65,6.97,0,9.9423273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,4,2,15,7,8.38,6.62,0,28.1960296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,4,3,15,7,8.19,6.41,0,43.8899676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,4,4,15,7,8,6.48,0,56.971011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,4,5,15,7,8,6.28,0,68.0834246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,4,6,15,7,8.03,6.48,0,78.0016855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,4,7,15,7,7.94,6.9,0,87.46722133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,4,8,15,7,8.02,7.24,5.929046199,97.2452297,33.40936257,20.88323861,12.52612396,169.9864419,157.4603179,12.52612396,12.52612396,0,12.52612396,12.52612396,0,12.52612396,25.81396679,16.49581275,9.318154036
2505,4,9,15,7,7.98,7.38,16.80873424,108.2933795,10.31119377,0,10.31119377,10.31119377,0,10.31119377,10.31119377,0,10.31119377,10.31119377,0,10.31119377,20,0,20
2506,4,10,15,7,8.51,7.45,27.5886093,122.0352415,101.8014576,0,101.8014576,319.7495576,217.9481,101.8014576,154.7223025,52.9208449,101.8014576,101.8014576,0,101.8014576,252.1632212,117.1945317,134.9686895
2507,4,11,15,7,9.25,8.14,37.82626966,140.6062197,141.929886,0,141.929886,468.7823253,326.8524393,141.929886,304.0415417,162.1116557,141.929886,141.929886,0,141.929886,451.4388772,283.2716983,168.1671789
2508,4,12,15,7,9.47,9.17,46.83557881,165.8545588,152.219783,0,152.219783,228.0461272,75.8263442,152.219783,221.2860912,69.0663082,152.219783,152.219783,0,152.219783,355.2464897,109.3577271,245.8887626
2509,4,13,15,7,10,8.9,53.47324977,194.854276,68.03138346,0,68.03138346,69.00982049,0.97843703,68.03138346,69.95891849,1.92753503,68.03138346,68.03138346,0,68.03138346,130,2.9184516,127.0815484
2510,4,14,15,7,10.25,8.28,56.17793073,219.9389077,90.10966514,0,90.10966514,90.25378372,0.14411858,90.10966514,95.56170384,5.4520387,90.10966514,90.10966514,0,90.10966514,175,8.1402186,166.8597814
2511,4,15,15,7,10.55,7.79,54.00943286,238.3587224,177.9898721,0,177.9898721,177.9898721,0,177.9898721,229.8623724,51.8725003,177.9898721,201.3139973,23.3241252,177.9898721,392.4933623,78.3088964,314.1844659
2512,4,16,15,7,10.6,7.59,47.73872234,252.0097732,182.5305458,0,182.5305458,182.5305458,0,182.5305458,355.7213356,173.1907898,182.5305458,359.2208626,176.6903168,182.5305458,523.9786111,272.2757188,251.7028923
2513,4,17,15,7,10.84,7.38,38.93146325,263.0112293,151.3756113,0,151.3756113,151.3756113,0,151.3756113,408.0668565,256.6912452,151.3756113,634.0628776,482.6872663,151.3756113,582.0405885,441.6246029,140.4159856
2514,4,18,15,7,10.77,7.72,28.79252082,272.7709416,105.444949,0,105.444949,105.444949,0,105.444949,130.7828023,25.3378533,105.444949,200.0960286,94.6510796,105.444949,230.8206249,53.8504191,176.9702058
2515,4,19,15,7,10.65,7.66,18.04919524,282.2388467,41.05083864,0,41.05083864,41.05083864,0,41.05083864,41.47981208,0.42897344,41.05083864,47.37653203,6.32569339,41.05083864,80,2.06608324,77.93391676
2516,4,20,15,7,10.23,7.17,7.162345442,292.1778907,69.7806094,25.56830078,44.21230862,44.21230862,0,44.21230862,44.21230862,0,44.21230862,272.2185257,228.0062171,44.21230862,94.83456831,28.83124562,66.00332269
2517,4,21,15,7,9.44,6.97,0,303.3302111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,4,22,15,7,8.93,6.41,0,316.4703527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,4,23,15,7,8.69,6.14,0,332.2338951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,4,24,15,7,8.39,5.52,0,350.539872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,4,1,16,1,8.22,5.31,0,9.9601191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,4,2,16,1,8.11,5.38,0,28.1045966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,4,3,16,1,7.94,5.38,0,43.7281821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,4,4,16,1,7.65,5.24,0,56.7715359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,4,5,16,1,7.43,4.9,0,67.8638821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,4,6,16,1,7.29,4.48,0,77.7687498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,4,7,16,1,7.22,4.21,0,87.22165371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,4,8,16,1,7.14,3.86,6.219360157,96.98562427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,4,9,16,1,7.44,3.52,17.09714816,108.0207418,63.11168113,0,63.11168113,629.490167,566.3784859,63.11168113,87.36008144,24.24840031,63.11168113,63.11168113,0,63.11168113,223.187863,174.3695017,48.81836127
2530,4,10,16,1,8.42,4.14,27.88327611,121.7643136,96.42088964,0,96.42088964,754.4803397,658.0594501,96.42088964,253.2763641,156.8554745,96.42088964,96.42088964,0,96.42088964,423.7769292,357.933042,65.84388724
2531,4,11,16,1,9.15,4.21,38.13646478,140.3959089,113.6583013,0,113.6583013,750.061327,636.4030257,113.6583013,425.9673201,312.3090188,113.6583013,113.6583013,0,113.6583013,616.5623549,556.5811269,59.98122804
2532,4,12,16,1,9.76,4.28,47.16999508,165.8408763,131.6000061,0,131.6000061,605.4749757,473.8749696,131.6000061,560.05646,428.4564539,131.6000061,131.6000061,0,131.6000061,746.5678715,689.173557,57.39431451
2533,4,13,16,1,10.36,4.21,53.83197873,195.1150191,135.118333,0,135.118333,401.2824876,266.1641546,135.118333,657.1413647,522.0230317,135.118333,135.118333,0,135.118333,842.034337,801.5537771,40.4805599
2534,4,14,16,1,10.87,3.86,56.53750702,220.3356093,201.9770948,0,201.9770948,206.4020101,4.4249153,201.9770948,381.295191,179.3180962,201.9770948,201.9770948,0,201.9770948,570.6656678,271.3883936,299.2772742
2535,4,15,16,1,11.28,3.59,54.33189622,238.7622638,197.193946,0,197.193946,197.193946,0,197.193946,449.8867058,252.6927598,197.193946,312.3460003,115.1520543,197.193946,640.7025313,386.9055983,253.796933
2536,4,16,16,1,11.59,3.66,48.01003439,252.3837878,180.8813698,0,180.8813698,180.8813698,0,180.8813698,299.1194584,118.2380886,180.8813698,303.0409192,122.1595494,180.8813698,468.4661695,188.8810963,279.5850732
2537,4,17,16,1,11.53,3.86,39.16238374,263.3565276,161.4784963,0,161.4784963,161.4784963,0,161.4784963,357.207541,195.7290447,161.4784963,535.2095481,373.7310518,161.4784963,533.8143888,343.61792,190.1964688
2538,4,18,16,1,11.07,3.93,28.99926759,273.0962161,132.2772207,0,132.2772207,132.2772207,0,132.2772207,249.4220655,117.1448448,132.2772207,580.5745962,448.2973755,132.2772207,410.1140445,256.8314931,153.2825514
2539,4,19,16,1,10.55,3.86,18.24584875,282.5524226,94.56832359,0,94.56832359,94.56832359,0,94.56832359,115.9529585,21.38463491,94.56832359,438.5520928,343.9837692,94.56832359,240.7024352,113.6201297,127.0823055
2540,4,20,16,1,9.86,3.24,7.36046932,292.4850713,97.68505396,57.95288837,39.73216559,39.73216559,0,39.73216559,39.73216559,0,39.73216559,532.615281,492.8831154,39.73216559,117.8230623,64.10717008,53.71589222
2541,4,21,16,1,9.45,1.93,0,303.6304906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,4,22,16,1,9.34,1.38,0,316.7520928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,4,23,16,1,9.38,1.72,0,332.467396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,4,24,16,1,9.42,2.55,0,350.6804613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,4,1,17,2,9.43,3.1,0,9.9757561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,4,2,17,2,9.61,3.66,0,28.0130379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,4,3,17,2,9.78,4.07,0,43.5672999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,4,4,17,2,10.09,3.72,0,56.573225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,4,5,17,2,10.33,3.86,0,67.6454082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,4,6,17,2,10.65,4.28,0,77.5366329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,4,7,17,2,10.74,4.62,0,86.97653887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,4,8,17,2,10.75,4.9,6.506324199,96.72592313,6.158236662,0,6.158236662,6.158236662,0,6.158236662,6.158236662,0,6.158236662,6.158236662,0,6.158236662,12,0,12
2553,4,9,17,2,11.1,5.1,17.38204609,107.7471168,55.20009364,0,55.20009364,190.3531641,135.1530705,55.20009364,60.43850456,5.23841092,55.20009364,55.20009364,0,55.20009364,118.3188448,42.3396664,75.9791784
2554,4,10,17,2,11.54,6.21,28.17425066,121.4909634,103.0181509,0,103.0181509,311.0651556,208.0470047,103.0181509,151.6814734,48.6633225,103.0181509,103.0181509,0,103.0181509,251.5706666,114.441242,137.1294246
2555,4,11,17,2,12.33,6.83,38.44285247,140.1815989,140.1454041,0,140.1454041,334.4434296,194.2980255,140.1454041,234.4754932,94.3300891,140.1454041,140.1454041,0,140.1454041,371.6831099,171.4514516,200.2316583
2556,4,12,17,2,11.86,6.62,47.50069028,165.8242124,83.86863309,0,83.86863309,88.50898074,4.64034765,83.86863309,88.03296379,4.1643307,83.86863309,83.86863309,0,83.86863309,163,6.8044076,156.1955924
2557,4,13,17,2,11.56,6.34,54.18740256,195.3761925,72.00894134,0,72.00894134,73.23171009,1.22276875,72.00894134,74.39619743,2.38725609,72.00894134,72.00894134,0,72.00894134,138,3.7172283,134.2827717
2558,4,14,17,2,11.44,5.93,56.89423552,220.7324405,92.53246389,0,92.53246389,92.66499114,0.13252725,92.53246389,98.30839339,5.7759295,92.53246389,92.53246389,0,92.53246389,180,8.8606412,171.1393588
2559,4,15,17,2,11.91,6.07,54.65165508,239.1643839,87.63121486,0,87.63121486,87.63121486,0,87.63121486,92.44821532,4.81700046,87.63121486,89.8556243,2.22440944,87.63121486,170,7.4802558,162.5197442
2560,4,16,17,2,12.13,6.9,48.27890831,252.7555169,174.3287152,0,174.3287152,174.3287152,0,174.3287152,269.304165,94.9754498,174.3287152,273.6983188,99.3696036,174.3287152,428.7695017,154.1649859,274.6045158
2561,4,17,17,2,11.82,7.31,39.39136722,263.6991286,163.1674719,0,163.1674719,163.1674719,0,163.1674719,302.2559354,139.0884635,163.1674719,432.8600902,269.6926183,163.1674719,475.598749,249.1771123,226.4216367
2562,4,18,17,2,11.1,6.62,29.20460214,273.4185107,132.5015279,0,132.5015279,132.5015279,0,132.5015279,248.9857904,116.4842625,132.5015279,589.3237381,456.8222102,132.5015279,415.5245134,263.5282765,151.9962369
2563,4,19,17,2,10.75,6.28,18.44152351,282.862697,99.53578252,0,99.53578252,99.53578252,0,99.53578252,125.1394643,25.60368178,99.53578252,552.1148018,452.5790193,99.53578252,274.5863927,151.1586906,123.4277021
2564,4,20,17,2,10.46,6.21,7.557923059,292.7885014,102.7099958,62.07093431,40.63906149,40.63906149,0,40.63906149,40.63906149,0,40.63906149,545.3920578,504.7529963,40.63906149,120.9503292,67.47566548,53.47466372
2565,4,21,17,2,10.16,6.48,0,303.9264123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,4,22,17,2,9.87,6.41,0,317.0288185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,4,23,17,2,9.88,6.55,0,332.6956369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,4,24,17,2,9.65,6.9,0,350.8167377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,4,1,18,3,9.25,7.52,0,9.9891961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,4,2,18,3,9.31,7.24,0,27.9212945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,4,3,18,3,9.32,7.59,0,43.4072726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,4,4,18,3,9.09,7.86,0,56.3760529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,4,5,18,3,9.23,7.93,0,67.4279991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,4,6,18,3,9.17,8.21,0,77.3053485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,4,7,18,3,9.17,8.48,0,86.73190432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,4,8,18,3,9.07,8.76,6.789816341,96.46616384,16.5739672,7.538628767,9.035338433,61.25163013,52.2162917,9.035338433,9.035338433,0,9.035338433,9.035338433,0,9.035338433,15.86917643,6.281461415,9.587715015
2577,4,9,18,3,9.11,9.31,17.66330683,107.4725431,33.33500677,0,33.33500677,34.36158388,1.02657711,33.33500677,33.3706368,0.03563003,33.33500677,33.33500677,0,33.33500677,64,0.32709513,63.67290487
2578,4,10,18,3,9.32,8.69,28.46141044,121.2152011,68.13952852,0,68.13952852,81.5245449,13.38501638,68.13952852,71.21070249,3.07117397,68.13952852,68.13952852,0,68.13952852,135.1151662,7.4443498,127.6708164
2579,4,11,18,3,9.51,8.97,38.74530637,139.9632014,91.81578699,0,91.81578699,104.6001434,12.78435641,91.81578699,97.9552301,6.13944311,91.81578699,91.81578699,0,91.81578699,182,11.3804447,170.6195553
2580,4,12,18,3,9.57,8.97,47.82753462,165.8043618,91.96119395,0,91.96119395,98.24336619,6.28217224,91.96119395,97.55632686,5.59513291,91.96119395,91.96119395,0,91.96119395,180,9.2867281,170.7132719
2581,4,13,18,3,9.59,9.52,54.53940085,195.6375798,88.10403016,0,88.10403016,90.58897928,2.48494912,88.10403016,92.93271198,4.82868182,88.10403016,88.10403016,0,88.10403016,171,7.6244699,163.3755301
2582,4,14,18,3,9.81,9.17,57.24802658,221.1291639,97.79106272,0,97.79106272,97.93446021,0.14339749,97.79106272,104.541581,6.75051828,97.79106272,97.79106272,0,97.79106272,191,10.4964291,180.5035709
2583,4,15,18,3,9.82,8.55,54.96865733,239.564873,94.34510642,0,94.34510642,94.34510642,0,94.34510642,100.3561597,6.01105328,94.34510642,97.15761283,2.81250641,94.34510642,184,9.4668587,174.5331413
2584,4,16,18,3,9.9,8.14,48.54532559,253.124791,81.53229147,0,81.53229147,81.53229147,0,81.53229147,85.21841283,3.68612136,81.53229147,85.43774755,3.90545608,81.53229147,158,6.0796998,151.9203002
2585,4,17,18,3,10.07,8.07,39.6184144,264.0388912,68.38294352,0,68.38294352,68.38294352,0,68.38294352,70.34454719,1.96160367,68.38294352,72.24559877,3.86265525,68.38294352,132,3.586257,128.413743
2586,4,18,18,3,10.09,8.41,29.40853027,273.7377013,68.6535629,0,68.6535629,68.6535629,0,68.6535629,71.28688369,2.63332079,68.6535629,79.24053604,10.58697314,68.6535629,135,6.1493581,128.8506419
2587,4,19,18,3,9.81,9.1,18.63622123,283.1695563,60.62950428,0,60.62950428,60.62950428,0,60.62950428,62.2708171,1.64131282,60.62950428,92.79183636,32.16233208,60.62950428,123.8308519,10.860575,112.9702769
2588,4,20,18,3,9.73,9.31,7.754698466,293.0880758,42.69343838,10.33273541,32.36070297,32.36070297,0,32.36070297,32.36070297,0,32.36070297,112.8856726,80.52496963,32.36070297,67.3277327,11.05560123,56.27213147
2589,4,21,18,3,9.61,8.55,0,304.2178831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,4,22,18,3,9.61,8.41,0,317.3004598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,4,23,18,3,9.61,8.28,0,332.9185797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,4,24,18,3,9.64,8.14,0,350.9486791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,4,1,19,4,9.66,8.21,0,10.0004013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,4,2,19,4,9.61,8.34,0,27.8293117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,4,3,19,4,9.4,8.34,0,43.2480552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,4,4,19,4,9.24,7.79,0,56.1799968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,4,5,19,4,9.21,7.31,0,67.2116535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,4,6,19,4,9.05,7.38,0,77.0749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,4,7,19,4,8.82,7.24,0,86.48778059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,4,8,19,4,8.81,6.41,7.06971711,96.20638788,32.20470187,17.91903641,14.28566546,135.1311939,120.8455284,14.28566546,14.28566546,0,14.28566546,14.28566546,0,14.28566546,27.23200312,15.15111565,12.08088747
2601,4,9,19,4,9.16,5.86,17.94081177,107.1970646,36.7492061,0,36.7492061,39.80540914,3.05620304,36.7492061,36.84290594,0.09369984,36.7492061,36.7492061,0,36.7492061,71,0.98999623,70.01000377
2602,4,10,19,4,9.42,6.14,28.74463557,120.9370446,110.7911215,0,110.7911215,473.5532051,362.7620836,110.7911215,192.4092353,81.6181138,110.7911215,110.7911215,0,110.7911215,325.5378814,203.9478532,121.5900282
2603,4,11,19,4,9.83,6.34,39.04370241,139.7406347,144.8839083,0,144.8839083,478.0321021,333.1481938,144.8839083,303.1156003,158.231692,144.8839083,144.8839083,0,144.8839083,468.9186047,299.1271032,169.7915015
2604,4,12,19,4,10.49,6.41,48.15039991,165.7811182,166.6004966,0,166.6004966,468.2698691,301.6693725,166.6004966,433.2194232,266.6189266,166.6004966,166.6004966,0,166.6004966,625.4779856,449.5044371,175.9735485
2605,4,13,19,4,11.02,6.41,54.88785384,195.8989596,185.7417344,0,185.7417344,246.2188678,60.4771334,185.7417344,302.691285,116.9495506,185.7417344,185.7417344,0,185.7417344,474.2462095,187.2505979,286.9956116
2606,4,14,19,4,11.12,6.55,57.59879113,221.5255385,200.0708745,0,200.0708745,204.9423883,4.8715138,200.0708745,448.9628194,248.8919449,200.0708745,200.0708745,0,200.0708745,648.4836117,392.2477724,256.2358393
2607,4,15,19,4,11.69,6.69,55.2828519,239.9635209,190.7498818,0,190.7498818,190.7498818,0,190.7498818,308.2817378,117.531856,190.7498818,246.4615983,55.7117165,190.7498818,482.5906874,187.7211361,294.8695513
2608,4,16,19,4,11.76,6.83,48.80926861,253.4914418,174.596859,0,174.596859,174.596859,0,174.596859,265.6860142,91.0891552,174.596859,272.3237512,97.7268922,174.596859,427.8829401,152.6548245,275.2281156
2609,4,17,19,4,11.97,7.45,39.8435261,264.3756756,156.6686588,0,156.6686588,156.6686588,0,156.6686588,232.8031048,76.134446,156.6686588,308.9241477,152.2554889,156.6686588,390.0552819,142.0493569,248.005925
2610,4,18,19,4,11.64,7.86,29.61105711,274.0536654,71.91588448,0,71.91588448,71.91588448,0,71.91588448,74.93324348,3.017359,71.91588448,84.35632263,12.44043815,71.91588448,142,7.2753226,134.7246774
2611,4,19,19,4,11.02,7.79,18.8299424,283.4728884,77.59974637,0,77.59974637,77.59974637,0,77.59974637,83.37392849,5.77418212,77.59974637,204.3729487,126.7732023,77.59974637,173.6581043,43.2758797,130.3822246
2612,4,20,19,4,10.46,7.52,7.950785674,293.3836915,29.44003871,3.09332718,26.34671153,26.34671153,0,26.34671153,26.34671153,0,26.34671153,49.49859162,23.15188009,26.34671153,53,3.26224196,49.73775804
2613,4,21,19,4,10,7.86,0,304.504813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,4,22,19,4,10.13,6.97,0,317.5669501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,4,23,19,4,10.29,6.21,0,333.1361902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,4,24,19,4,10.45,6.41,0,351.0762665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,4,1,20,5,10.74,6.28,0,10.0093374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,4,2,20,5,10.98,6.14,0,27.7370387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,4,3,20,5,10.86,5.24,0,43.0896063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,4,4,20,5,10.91,4.97,0,55.9850367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,4,5,20,5,10.97,5.17,0,66.9963724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,4,6,20,5,11.29,6.41,0,76.8453449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,4,7,20,5,11.15,6.97,0,86.2442013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,4,8,20,5,10.86,7.03,7.345909621,95.94664077,30.58027602,15.84691521,14.73336081,118.8638021,104.1304413,14.73336081,14.73336081,0,14.73336081,14.73336081,0,14.73336081,26.2665265,13.57879336,12.68773314
2625,4,9,20,5,10.36,6.48,18.214445,106.9207311,64.31852425,0,64.31852425,277.6831653,213.3646411,64.31852425,69.99687634,5.67835209,64.31852425,64.31852425,0,64.31852425,146.0739744,70.23519594,75.83877846
2626,4,10,20,5,10.66,6.21,29.02380881,120.6565196,109.3848407,0,109.3848407,383.9541081,274.5692674,109.3848407,169.9362094,60.5513687,109.3848407,109.3848407,0,109.3848407,296.3478326,156.0060548,140.3417778
2627,4,11,20,5,11.19,6.21,39.33791897,139.5138247,126.3068247,0,126.3068247,211.4849435,85.1781188,126.3068247,166.3129634,40.0061387,126.3068247,126.3068247,0,126.3068247,285.4920698,77.1283356,208.3637342
2628,4,12,20,5,11.94,6.76,48.46915966,165.7542741,163.8702947,0,163.8702947,495.6403976,331.7701029,163.8702947,454.813884,290.9435893,163.8702947,163.8702947,0,163.8702947,642.4091994,498.2248256,144.1843738
