Hour/year,Month,Hour/day,Day/month,Day/week,Air temp.,Wind speed,Solar alt,Solar azim,I_GvT_N,I_Gvd_N,I_Gvdif_N,I_GvT_E,I_Gvd_E,I_Gvdif_E,I_GvT_S,I_Gvd_S,I_Gvdif_S,I_GvT_W,I_Gvd_W,I_Gvdif_W,I_GhT,I_GhD,I_GhDif,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
5705,8,17,26,7,23.28,2.62,40.56601431,242.78080242,125.4634352,0.0,125.4634352,125.4634352,0.0,125.4634352,366.4281425,240.9647074,125.4634352,593.943879,468.4804439,125.4634352,482,305,177,,,,,,,,,,,,,,,,,
5706,8,18,26,7,22.66,2.21,30.21839849,255.72405558,99.40071234,0.0,99.40071234,99.40071234,0.0,99.40071234,229.1073303,129.706618,99.40071234,609.1541365,509.7534241,99.40071234,322,199,123,,,,,,,,,,,,,,,,,
5707,8,19,26,7,21.95,1.79,19.29015063,266.65859093,56.66580196,0.0,56.66580196,56.66580196,0.0,56.66580196,76.22603226,19.56023029,56.66580196,391.6884784,335.0226764,56.66580196,132,53,79,,,,,,,,,,,,,,,,,
5708,8,20,26,7,20.59,0.97,8.23732851,276.72958202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5709,8,21,26,7,19.67,0.55,0.0,286.7694919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5710,8,22,26,7,19.24,0.21,0.0,297.4867492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5711,8,23,26,7,19.0,0.21,0.0,309.56408799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5712,8,24,26,7,18.74,0.28,0.0,323.62453819999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5713,8,1,27,1,18.53,0.28,0.0,339.9144069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5714,8,2,27,1,18.4,0.41,0.0,358.08239449999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5715,8,3,27,1,17.91,0.76,0.0,16.441827899999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5716,8,4,27,1,17.24,1.03,0.0,33.29850350000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5717,8,5,27,1,16.96,1.17,0.0,47.87696500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5718,8,6,27,1,16.95,1.17,0.0,60.3473692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5719,8,7,27,1,17.11,0.97,0.0,71.3074682,5.797960322,1.263018229,4.534942093,8.26797088,3.733028788,4.534942093,4.534942093,0.0,4.534942093,4.534942093,0.0,4.534942093,9,0,9,,,,,,,,,,,,,,,,,
5720,8,8,27,1,17.92,0.62,5.698587348,81.44398865,92.89199919,54.00533336,38.88666583,397.8439974,358.9573315,38.88666583,38.88666583,0.0,38.88666583,38.88666583,0.0,38.88666583,161,83,78,,,,,,,,,,,,,,,,,
5721,8,9,27,1,20.67,0.28,16.73514948,91.45916049,103.5150162,0.0,103.5150162,461.6975353,358.1825191,103.5150162,112.6388784,9.12386227,103.5150162,103.5150162,0.0,103.5150162,300,135,165,,,,,,,,,,,,,,,,,
5722,8,10,27,1,22.46,1.03,27.71550976,102.1473779,133.7712575,0.0,133.7712575,643.1684875,509.39723,133.7712575,243.4172192,109.6459617,133.7712575,133.7712575,0.0,133.7712575,475,267,208,,,,,,,,,,,,,,,,,
5723,8,11,27,1,23.55,1.59,38.21577664,114.56430199,131.7135289,0.0,131.7135289,740.1099803,608.3964514,131.7135289,409.8007866,278.0872577,131.7135289,131.7135289,0.0,131.7135289,677,522,155,,,,,,,,,,,,,,,,,
5724,8,12,27,1,24.6,1.93,47.5709649,130.23975860000002,135.1203327,0.0,135.1203327,611.5355127,476.4151801,135.1203327,538.2893887,403.1690561,135.1203327,135.1203327,0.0,135.1203327,787,628,159,,,,,,,,,,,,,,,,,
5725,8,13,27,1,25.29,2.28,54.62743389,151.03411213,141.6562939,0.0,141.6562939,403.2935029,261.6372089,141.6562939,614.3257662,472.6694722,141.6562939,141.6562939,0.0,141.6562939,835,664,171,,,,,,,,,,,,,,,,,
5726,8,14,27,1,25.78,2.76,57.69680819,177.148790719,137.4273681,0.0,137.4273681,162.7862727,25.35890463,137.4273681,646.6003261,509.172958,137.4273681,137.4273681,0.0,137.4273681,841,687,154,,,,,,,,,,,,,,,,,
5727,8,15,27,1,25.49,3.31,55.64549712,203.9412192,136.1256453,0.0,136.1256453,136.1256453,0.0,136.1256453,612.3523862,476.226741,136.1256453,347.5702998,211.4446545,136.1256453,776,618,158,,,,,,,,,,,,,,,,,
5728,8,16,27,1,24.17,3.72,49.26492173,225.94401566,127.7751152,0.0,127.7751152,127.7751152,0.0,127.7751152,527.244205,399.4690899,127.7751152,540.6294036,412.8542885,127.7751152,664,516,148,,,,,,,,,,,,,,,,,
5729,8,17,27,1,22.64,3.59,40.26874467,242.52883259,118.4607475,0.0,118.4607475,118.4607475,0.0,118.4607475,393.9647277,275.5039802,118.4607475,648.3498447,529.8890971,118.4607475,508,373,135,,,,,,,,,,,,,,,,,
5730,8,18,27,1,21.22,2.76,29.93829242,255.47429733,100.2082333,0.0,100.2082333,100.2082333,0.0,100.2082333,206.5267641,106.3185308,100.2082333,510.5520148,410.3437815,100.2082333,288,139,149,,,,,,,,,,,,,,,,,
5731,8,19,27,1,20.25,2.07,19.01730662,266.420168,58.84039641,0.0,58.84039641,58.84039641,0.0,58.84039641,80.03297103,21.19257462,58.84039641,397.5894332,338.7490367,58.84039641,131,56,75,,,,,,,,,,,,,,,,,
5732,8,20,27,1,19.24,1.52,7.963258853,276.50359627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5733,8,21,27,1,18.29,1.45,0.0,286.5563529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5734,8,22,27,1,17.53,1.52,0.0,297.2899855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5735,8,23,27,1,16.81,1.38,0.0,309.3939762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5736,8,24,27,1,16.26,0.9,0.0,323.5018457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5737,8,1,28,2,16.08,0.34,0.0,339.8685563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5738,8,2,28,2,15.88,0.0,0.0,358.1411269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5739,8,3,28,2,15.92,0.0,0.0,16.6016707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5740,8,4,28,2,15.53,0.48,0.0,33.527938199999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5741,8,5,28,2,15.25,0.62,0.0,48.14244590000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5742,8,6,28,2,15.54,0.34,0.0,60.6288747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5743,8,7,28,2,15.52,0.14,0.0,71.5977555,3.771404899,0.159689456,3.611715443,4.091696878,0.479981434,3.611715443,3.611715443,0.0,3.611715443,3.611715443,0.0,3.611715443,7,0,7,,,,,,,,,,,,,,,,,
5744,8,8,28,2,16.0,0.48,5.503239314,81.74360369,87.56998486,50.29386257,37.27612229,383.8743784,346.5982561,37.27612229,37.27612229,0.0,37.27612229,37.27612229,0.0,37.27612229,157,79,78,,,,,,,,,,,,,,,,,
5745,8,9,28,2,17.19,0.55,16.54328245,91.77272688,94.94842798,0.0,94.94842798,597.7798208,502.8313928,94.94842798,110.5109576,15.56252963,94.94842798,94.94842798,0.0,94.94842798,333,203,130,,,,,,,,,,,,,,,,,
5746,8,10,28,2,18.58,0.76,27.51612605,102.48087266,122.981264,0.0,122.981264,714.7157978,591.7345338,122.981264,253.9584166,130.9771526,122.981264,122.981264,0.0,122.981264,494,317,177,,,,,,,,,,,,,,,,,
5747,8,11,28,2,19.82,1.17,37.99539605,114.92038414,148.4626805,0.0,148.4626805,635.7832531,487.3205726,148.4626805,374.8801244,226.4174439,148.4626805,148.4626805,0.0,148.4626805,604,358,246,,,,,,,,,,,,,,,,,
5748,8,12,28,2,21.05,1.66,47.31327649,130.60395267,169.7036407,0.0,169.7036407,271.2699694,101.5663287,169.7036407,256.7686677,87.06502704,169.7036407,169.7036407,0.0,169.7036407,417,48,369,,,,,,,,,,,,,,,,,
5749,8,13,28,2,22.12,1.86,54.31900206,151.34169667,177.7578718,0.0,177.7578718,206.0839008,28.326029,177.7578718,229.585929,51.82805715,177.7578718,177.7578718,0.0,177.7578718,396,27,369,,,,,,,,,,,,,,,,,
5750,8,14,28,2,22.92,2.34,57.34689014,177.275539182,158.1495569,0.0,158.1495569,159.6281966,1.478639644,158.1495569,189.2221082,31.07255133,158.1495569,158.1495569,0.0,158.1495569,332,8,324,,,,,,,,,,,,,,,,,
5751,8,15,28,2,23.07,3.59,55.29317395,203.84551066,170.0558395,0.0,170.0558395,170.0558395,0.0,170.0558395,220.8133081,50.75746861,170.0558395,192.4907274,22.43488795,170.0558395,378,30,348,,,,,,,,,,,,,,,,,
5752,8,16,28,2,22.08,4.21,48.93827076,225.72600105,141.9388645,0.0,141.9388645,141.9388645,0.0,141.9388645,173.9197679,31.98090347,141.9388645,174.7406808,32.80181629,141.9388645,305,18,287,,,,,,,,,,,,,,,,,
5753,8,17,28,2,21.15,4.07,39.96877724,242.27697287,121.3519567,0.0,121.3519567,121.3519567,0.0,121.3519567,170.3067786,48.95482191,121.3519567,214.5061669,93.15421022,121.3519567,280,35,245,,,,,,,,,,,,,,,,,
5754,8,18,28,2,20.05,3.45,29.65570646,255.22388908,76.42699012,0.0,76.42699012,76.42699012,0.0,76.42699012,91.12382049,14.69683037,76.42699012,132.146317,55.71932687,76.42699012,160,11,149,,,,,,,,,,,,,,,,,
5755,8,19,28,2,19.12,2.55,18.74220834,266.18057094,26.57786402,0.0,26.57786402,26.57786402,0.0,26.57786402,26.57786402,0.0,26.57786402,26.57786402,0.0,26.57786402,51,0,51,,,,,,,,,,,,,,,,,
5756,8,20,28,2,17.88,1.38,7.687109594,276.27605217999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5757,8,21,28,2,17.35,0.97,0.0,286.3413372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5758,8,22,28,2,16.92,0.76,0.0,297.0910812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5759,8,23,28,2,16.28,1.03,0.0,309.2216025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5760,8,24,28,2,15.71,1.31,0.0,323.37716290000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5761,8,1,29,3,15.34,1.17,0.0,339.9716743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5762,8,2,29,3,14.82,0.83,0.0,358.36011110000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5763,8,3,29,3,14.92,0.62,0.0,16.9165701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5764,8,4,29,3,15.06,0.69,0.0,33.89475250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5765,8,5,29,3,15.24,0.62,0.0,48.5251796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5766,8,6,29,3,15.61,0.41,0.0,61.011477299999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5767,8,7,29,3,15.74,0.21,0.0,71.9788512,0.507395716,0.0,0.507395716,0.507395716,0.0,0.507395716,0.507395716,0.0,0.507395716,0.507395716,0.0,0.507395716,1,0,1,,,,,,,,,,,,,,,,,
5768,8,8,29,3,17.02,0.34,5.399192249,82.12972941,58.64066328,27.29824124,31.34242204,228.8228553,197.4804332,31.34242204,31.34242204,0.0,31.34242204,31.34242204,0.0,31.34242204,73,3,70,,,,,,,,,,,,,,,,,
5769,8,9,29,3,17.81,0.34,16.44324845,92.17471063,44.82847333,0.0,44.82847333,59.8267649,14.99829158,44.82847333,45.39801992,0.569546598,44.82847333,44.82847333,0.0,44.82847333,89,0,89,,,,,,,,,,,,,,,,,
5770,8,10,29,3,18.67,0.76,27.40590262,102.91211757,65.48079676,0.0,65.48079676,76.80891405,11.32811728,65.48079676,68.07780357,2.597006801,65.48079676,65.48079676,0.0,65.48079676,129,0,129,,,,,,,,,,,,,,,,,
5771,8,11,29,3,19.67,1.31,37.85707733,115.39378383,103.2268648,0.0,103.2268648,123.4502409,20.22337601,103.2268648,112.8269412,9.600076303,103.2268648,103.2268648,0.0,103.2268648,208,0,208,,,,,,,,,,,,,,,,,
5772,8,12,29,3,20.26,1.79,47.12326923,131.11919932,154.2995642,0.0,154.2995642,192.6184024,38.31883813,154.2995642,187.7498357,33.45027151,154.2995642,154.2995642,0.0,154.2995642,332,12,320,,,,,,,,,,,,,,,,,
5773,8,13,29,3,20.92,2.14,54.0519161,151.84645114,156.120317,0.0,156.120317,172.320398,16.20008097,156.120317,186.3922452,30.27192819,156.120317,156.120317,0.0,156.120317,328,7,321,,,,,,,,,,,,,,,,,
5774,8,14,29,3,21.5,2.34,56.99833695,177.630770907,150.9949777,0.0,150.9949777,152.0958782,1.100900479,150.9949777,177.6032089,26.60823118,150.9949777,150.9949777,0.0,150.9949777,313,5,308,,,,,,,,,,,,,,,,,
5775,8,15,29,3,21.8,2.28,54.90025793,203.95864292,116.6353403,0.0,116.6353403,116.6353403,0.0,116.6353403,128.2439093,11.60856892,116.6353403,121.7937712,5.158430826,116.6353403,232,0,232,,,,,,,,,,,,,,,,,
5776,8,16,29,3,22.14,2.55,48.54181499,225.66934232,142.4110034,0.0,142.4110034,142.4110034,0.0,142.4110034,201.0830183,58.67201484,142.4110034,202.4701255,60.05912207,142.4110034,324,26,298,,,,,,,,,,,,,,,,,
5777,8,17,29,3,22.17,2.76,39.58318652,242.14755463,124.4483983,0.0,124.4483983,124.4483983,0.0,124.4483983,196.2593238,71.81092547,124.4483983,260.3482696,135.8998713,124.4483983,299,49,250,,,,,,,,,,,,,,,,,
5778,8,18,29,3,21.57,3.03,29.27997314,255.0723887,89.50586299,0.0,89.50586299,89.50586299,0.0,89.50586299,138.9850379,49.47917494,89.50586299,275.1022867,185.5964237,89.50586299,210,44,166,,,,,,,,,,,,,,,,,
5779,8,19,29,3,20.53,2.76,18.371228,266.02790284,30.78141217,0.0,30.78141217,30.78141217,0.0,30.78141217,31.52029828,0.738886106,30.78141217,41.42244374,10.64103156,30.78141217,58,1,57,,,,,,,,,,,,,,,,,
5780,8,20,29,3,18.99,1.86,7.315555684,276.13156387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5781,8,21,29,3,18.18,1.17,0.0,286.2119285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5782,8,22,29,3,17.78,0.83,0.0,296.98634500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5783,8,23,29,3,17.16,0.97,0.0,309.1580427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5784,8,24,29,3,16.33,0.97,0.0,323.3811055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5785,8,1,30,4,16.18,0.62,0.0,339.9359258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5786,8,2,30,4,16.3,0.28,0.0,358.43327869999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5787,8,3,30,4,16.12,0.21,0.0,17.093277400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5788,8,4,30,4,15.99,0.34,0.0,34.1406039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5789,8,5,30,4,15.86,0.34,0.0,48.80513669999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5790,8,6,30,4,15.64,0.41,0.0,61.305466300000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5791,8,7,30,4,15.53,0.69,0.0,72.280138,1.018694063,0.0,1.018694063,1.018694063,0.0,1.018694063,1.018694063,0.0,1.018694063,1.018694063,0.0,1.018694063,2,0,2,,,,,,,,,,,,,,,,,
5792,8,8,30,4,16.1,0.28,5.207441118,82.43942455,73.77864088,32.98187797,40.79676291,289.2886031,248.4918402,40.79676291,40.79676291,0.0,40.79676291,40.79676291,0.0,40.79676291,139,55,84,,,,,,,,,,,,,,,,,
5793,8,9,30,4,17.53,0.28,16.25434421,92.49790015,92.61659968,0.0,92.61659968,491.7895169,399.1729172,92.61659968,110.0302083,17.41360865,92.61659968,92.61659968,0.0,92.61659968,279,111,168,,,,,,,,,,,,,,,,,
5794,8,10,30,4,19.18,0.41,27.20843624,103.2550787,112.3505406,0.0,112.3505406,250.4048026,138.0542619,112.3505406,144.8709201,32.52037949,112.3505406,112.3505406,0.0,112.3505406,262,21,241,,,,,,,,,,,,,,,,,
5795,8,11,30,4,20.45,0.83,37.63713891,115.75920021,147.7550858,0.0,147.7550858,286.5947894,138.8397036,147.7550858,214.750892,66.99580614,147.7550858,147.7550858,0.0,147.7550858,361,42,319,,,,,,,,,,,,,,,,,
5796,8,12,30,4,21.49,1.45,46.86418011,131.49221784,158.7295258,0.0,158.7295258,202.8749868,44.14546096,158.7295258,197.7754424,39.04591657,158.7295258,158.7295258,0.0,158.7295258,347,17,330,,,,,,,,,,,,,,,,,
5797,8,13,30,4,22.08,2.0,53.74016982,152.16246566,176.8787207,0.0,176.8787207,357.9507443,181.0720236,176.8787207,519.7677122,342.8889915,176.8787207,176.8787207,0.0,176.8787207,718,404,314,,,,,,,,,,,,,,,,,
5798,8,14,30,4,22.37,2.28,56.6431705,177.768934218,151.3363918,0.0,151.3363918,169.6526917,18.31629992,151.3363918,621.4777107,470.1413189,151.3363918,151.3363918,0.0,151.3363918,793,587,206,,,,,,,,,,,,,,,,,
5799,8,15,30,4,22.65,2.76,54.54011878,203.87817595,136.5417043,0.0,136.5417043,136.5417043,0.0,136.5417043,615.2664159,478.7247117,136.5417043,348.465178,211.9234737,136.5417043,754,590,164,,,,,,,,,,,,,,,,,
5800,8,16,30,4,22.63,3.17,48.20508684,225.46472595,122.8399998,0.0,122.8399998,122.8399998,0.0,122.8399998,538.2718447,415.4318449,122.8399998,545.0662367,422.2262369,122.8399998,653,518,135,,,,,,,,,,,,,,,,,
5801,8,17,30,4,22.44,3.17,39.27206152,241.90514025,112.5400195,0.0,112.5400195,112.5400195,0.0,112.5400195,404.604515,292.0644955,112.5400195,659.6463401,547.1063206,112.5400195,498,377,121,,,,,,,,,,,,,,,,,
5802,8,18,30,4,21.95,2.97,28.98598306,254.82837561,91.09226623,0.0,91.09226623,91.09226623,0.0,91.09226623,244.1636368,153.0713706,91.09226623,655.5932955,564.5010292,91.09226623,318,220,98,,,,,,,,,,,,,,,,,
5803,8,19,30,4,21.11,2.41,18.08487233,265.79281061,53.70455578,0.0,53.70455578,53.70455578,0.0,53.70455578,82.73629898,29.03174319,53.70455578,448.3636796,394.6591239,53.70455578,127,63,64,,,,,,,,,,,,,,,,,
5804,8,20,30,4,19.97,1.79,7.028458826,275.90746929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5805,8,21,30,4,18.95,1.17,0.0,285.9999203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5806,8,22,30,4,17.92,0.62,0.0,296.7905973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5807,8,23,30,4,17.95,0.28,0.0,308.9897786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5808,8,24,30,4,17.64,0.48,0.0,323.26274409999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5809,8,1,31,5,17.34,0.69,0.0,339.9018129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5810,8,2,31,5,17.09,0.69,0.0,358.51003430000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5811,8,3,31,5,16.47,0.83,0.0,17.275001099999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5812,8,4,31,5,15.74,1.03,0.0,34.39171060000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5813,8,5,31,5,15.24,1.1,0.0,49.0898392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5814,8,6,31,5,14.9,1.17,0.0,61.6035418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,
5815,8,7,31,5,14.54,1.24,0.0,72.584963,1.018690189,0.0,1.018690189,1.018690189,0.0,1.018690189,1.018690189,0.0,1.018690189,1.018690189,0.0,1.018690189,2,0,2,,,,,,,,,,,,,,,,,
5816,8,8,31,5,15.29,1.1,5.015604476,82.75225435,79.18208055,44.91188337,34.27019718,387.417435,353.1472378,34.27019718,34.27019718,0.0,34.27019718,34.27019718,0.0,34.27019718,151,77,74,,,,,,,,,,,,,,,,,
5817,8,9,31,5,18.91,1.03,16.0650418,92.82391292,89.03133982,0.0,89.03133982,650.5089041,561.4775642,89.03133982,116.7270772,27.69573742,89.03133982,89.03133982,0.0,89.03133982,334,217,117,,,,,,,,,,,,,,,,,
5818,8,10,31,5,21.06,0.9,27.01013085,103.600541,111.0185903,0.0,111.0185903,786.189758,675.1711677,111.0185903,274.3664345,163.3478442,111.0185903,111.0185903,0.0,111.0185903,517,385,132,,,,,,,,,,,,,,,,,
5819,8,11,31,5,22.76,0.34,37.41581696,116.12661034999999,126.0229906,0.0,126.0229906,743.5537062,617.5307156,126.0229906,428.9038848,302.8808942,126.0229906,126.0229906,0.0,126.0229906,668,526,142,,,,,,,,,,,,,,,,,
5820,8,12,31,5,24.1,0.48,46.60315313,131.86634367,133.769628,0.0,133.769628,603.3983805,469.6287525,133.769628,554.6457163,420.8760883,133.769628,133.769628,0.0,133.769628,777,633,144,,,,,,,,,,,,,,,,,
5821,8,13,31,5,24.9,1.24,53.42612817,152.47879504,138.22917,0.0,138.22917,395.3933707,257.1642007,138.22917,631.7909306,493.5617606,138.22917,138.22917,0.0,138.22917,821,659,162,,,,,,,,,,,,,,,,,
5822,8,14,31,5,25.44,1.66,56.28550817,177.908730567,134.5731003,0.0,134.5731003,153.86108,19.2879797,134.5731003,662.782913,528.2098127,134.5731003,134.5731003,0.0,134.5731003,825,678,147,,,,,,,,,,,,,,,,,
5823,8,15,31,5,25.81,2.0,54.17694562,203.8015792,131.3227574,0.0,131.3227574,131.3227574,0.0,131.3227574,629.899048,498.5762906,131.3227574,351.2375179,219.9147605,131.3227574,763,619,144,,,,,,,,,,,,,,,,,
5824,8,16,31,5,25.76,2.34,47.864753,225.26375088999998,127.2977897,0.0,127.2977897,127.2977897,0.0,127.2977897,531.8750899,404.5773002,127.2977897,535.6171409,408.3193512,127.2977897,638,486,152,,,,,,,,,,,,,,,,,
5825,8,17,31,5,23.9,1.16,38.95712938,241.66503724,114.3318724,0.0,114.3318724,114.3318724,0.0,114.3318724,392.2629643,277.9310919,114.3318724,629.7522051,515.4203327,114.3318724,477,333,144,,,,,,,,,,,,,,,,,
5826,8,18,31,5,23.29,1.32,28.68824715,254.58556821000002,62.22641775,0.0,62.22641775,62.22641775,0.0,62.22641775,65.60070083,3.374283081,62.22641775,74.46463402,12.23821627,62.22641775,123,2,121,,,,,,,,,,,,,,,,,
